Indice,File,Diff_media
700,10500_09500_label_free.tif,30.564
701,10500_10000_label_free.tif,36.6606
702,10500_10500_label_free.tif,38.5794
703,10500_11000_label_free.tif,42.4354
704,10500_11500_label_free.tif,42.6108
705,10500_12000_label_free.tif,40.4391
706,10500_12500_label_free.tif,38.5646
707,10500_13000_label_free.tif,37.8489
708,10500_13500_label_free.tif,38.5751
709,10500_14000_label_free.tif,42.3709
710,10500_14500_label_free.tif,41.3483
711,10500_15000_label_free.tif,39.2457
712,10500_15500_label_free.tif,33.8612
713,10500_16000_label_free.tif,33.3362
714,10500_16500_label_free.tif,31.093
715,10500_17000_label_free.tif,32.9802
716,10500_17500_label_free.tif,43.0832
717,10500_18000_label_free.tif,54.6007
718,10500_18500_label_free.tif,54.1356
719,10500_19000_label_free.tif,44.108
720,10500_19500_label_free.tif,35.6405
721,10500_20000_label_free.tif,35.5401
722,11000_00500_label_free.tif,21.3412
723,11000_01000_label_free.tif,32.5144
724,11000_01500_label_free.tif,38.1107
725,11000_02000_label_free.tif,40.2114
726,11000_02500_label_free.tif,41.4902
727,11000_03000_label_free.tif,42.518
728,11000_03500_label_free.tif,42.4378
729,11000_04000_label_free.tif,37.6677
730,11000_04500_label_free.tif,27.1113
731,11000_06000_label_free.tif,20.238
732,11000_06500_label_free.tif,30.9468
733,11000_07000_label_free.tif,36.2753
734,11000_07500_label_free.tif,38.3833
735,11000_08000_label_free.tif,37.4949
736,11000_08500_label_free.tif,35.4222
737,11000_09000_label_free.tif,34.8055
738,11000_09500_label_free.tif,33.6044
739,11000_10000_label_free.tif,36.8474
740,11000_10500_label_free.tif,36.3331
741,11000_11000_label_free.tif,40.8507
742,11000_11500_label_free.tif,41.2648
743,11000_12000_label_free.tif,40.7502
744,11000_12500_label_free.tif,39.231
745,11000_13000_label_free.tif,37.3657
746,11000_13500_label_free.tif,36.6436
747,11000_14000_label_free.tif,36.1511
748,11000_14500_label_free.tif,34.1765
749,11000_15000_label_free.tif,33.3239
750,11000_15500_label_free.tif,32.8
751,11000_16000_label_free.tif,31.9986
752,11000_16500_label_free.tif,31.9977
753,11000_17000_label_free.tif,38.2819
754,11000_17500_label_free.tif,50.4554
755,11000_18000_label_free.tif,57.6541
756,11000_18500_label_free.tif,52.9377
757,11000_19000_label_free.tif,43.493
758,11000_19500_label_free.tif,36.3797
759,11000_20000_label_free.tif,35.6213
760,11500_00500_label_free.tif,19.0407
761,11500_01000_label_free.tif,33.3646
762,11500_01500_label_free.tif,40.0956
763,11500_02000_label_free.tif,44.0169
764,11500_02500_label_free.tif,41.2218
765,11500_03000_label_free.tif,42.4383
766,11500_03500_label_free.tif,43.1323
767,11500_04000_label_free.tif,45.8933
768,11500_04500_label_free.tif,38.3499
769,11500_05000_label_free.tif,29.5232
770,11500_05500_label_free.tif,24.9407
771,11500_06000_label_free.tif,28.6955
772,11500_06500_label_free.tif,34.0096
773,11500_07000_label_free.tif,36.0851
774,11500_07500_label_free.tif,37.7703
775,11500_08000_label_free.tif,38.1283
776,11500_08500_label_free.tif,36.7208
777,11500_09000_label_free.tif,38.446
778,11500_09500_label_free.tif,35.7099
779,11500_10000_label_free.tif,37.3405
780,11500_10500_label_free.tif,35.6601
781,11500_11000_label_free.tif,39.2802
782,11500_11500_label_free.tif,38.6513
783,11500_12000_label_free.tif,38.8694
784,11500_12500_label_free.tif,38.5657
785,11500_13000_label_free.tif,36.9538
786,11500_13500_label_free.tif,35.3417
787,11500_14000_label_free.tif,33.4758
788,11500_14500_label_free.tif,31.2444
789,11500_15000_label_free.tif,29.5803
790,11500_15500_label_free.tif,29.4757
791,11500_16000_label_free.tif,31.8778
792,11500_16500_label_free.tif,37.3074
793,11500_17000_label_free.tif,47.8304
794,11500_17500_label_free.tif,56.4797
795,11500_18000_label_free.tif,58.5113
796,11500_18500_label_free.tif,51.7166
797,11500_19000_label_free.tif,44.8517
798,11500_19500_label_free.tif,37.9623
799,11500_20000_label_free.tif,33.9261
800,12000_01000_label_free.tif,30.5701
801,12000_01500_label_free.tif,41.0644
802,12000_02000_label_free.tif,46.299
803,12000_02500_label_free.tif,45.3938
804,12000_03000_label_free.tif,48.8606
805,12000_03500_label_free.tif,48.994
806,12000_04000_label_free.tif,52.0618
807,12000_04500_label_free.tif,47.1363
808,12000_05000_label_free.tif,42.0535
809,12000_05500_label_free.tif,37.5222
810,12000_06000_label_free.tif,37.6894
811,12000_06500_label_free.tif,37.8852
812,12000_07000_label_free.tif,38.0237
813,12000_07500_label_free.tif,38.3515
814,12000_08000_label_free.tif,39.0462
815,12000_08500_label_free.tif,38.3732
816,12000_09000_label_free.tif,39.3723
817,12000_09500_label_free.tif,35.6802
818,12000_10000_label_free.tif,39.6076
819,12000_10500_label_free.tif,40.1551
820,12000_11000_label_free.tif,42.5218
821,12000_11500_label_free.tif,39.9326
822,12000_12000_label_free.tif,38.0247
823,12000_12500_label_free.tif,37.1772
824,12000_13000_label_free.tif,34.6891
825,12000_13500_label_free.tif,33.2659
826,12000_14000_label_free.tif,31.8071
827,12000_14500_label_free.tif,31.0055
828,12000_15000_label_free.tif,28.2937
829,12000_15500_label_free.tif,28.1839
830,12000_16000_label_free.tif,35.1024
831,12000_16500_label_free.tif,46.8383
832,12000_17000_label_free.tif,55.5945
833,12000_17500_label_free.tif,57.9515
834,12000_18000_label_free.tif,55.9583
835,12000_18500_label_free.tif,52.2175
836,12000_19000_label_free.tif,45.4755
837,12000_19500_label_free.tif,34.0248
838,12000_20000_label_free.tif,24.8518
839,12500_01000_label_free.tif,28.463
840,12500_01500_label_free.tif,41.4349
841,12500_02000_label_free.tif,48.6531
842,12500_02500_label_free.tif,48.7036
843,12500_03000_label_free.tif,51.8958
844,12500_03500_label_free.tif,50.0806
845,12500_04000_label_free.tif,52.4483
846,12500_04500_label_free.tif,48.7729
847,12500_05000_label_free.tif,45.0052
848,12500_05500_label_free.tif,43.5436
849,12500_06000_label_free.tif,44.7418
850,12500_06500_label_free.tif,44.4505
851,12500_07000_label_free.tif,44.324
852,12500_07500_label_free.tif,43.7883
853,12500_08000_label_free.tif,42.0111
854,12500_08500_label_free.tif,38.9737
855,12500_09000_label_free.tif,37.2872
856,12500_09500_label_free.tif,33.3276
857,12500_10000_label_free.tif,38.7033
858,12500_10500_label_free.tif,43.6261
859,12500_11000_label_free.tif,46.3227
860,12500_11500_label_free.tif,41.7631
861,12500_12000_label_free.tif,36.5594
862,12500_12500_label_free.tif,36.5274
863,12500_13000_label_free.tif,37.8041
864,12500_13500_label_free.tif,39.7757
865,12500_14000_label_free.tif,39.9428
866,12500_14500_label_free.tif,38.6844
867,12500_15000_label_free.tif,36.044
868,12500_15500_label_free.tif,36.0029
869,12500_16000_label_free.tif,45.1785
870,12500_16500_label_free.tif,56.2682
871,12500_17000_label_free.tif,60.6387
872,12500_17500_label_free.tif,57.9164
873,12500_18000_label_free.tif,54.7808
874,12500_18500_label_free.tif,50.4164
875,12500_19000_label_free.tif,39.05
876,12500_19500_label_free.tif,25.3273
877,13000_01000_label_free.tif,25.7649
878,13000_01500_label_free.tif,38.1673
879,13000_02000_label_free.tif,44.9381
880,13000_02500_label_free.tif,49.6194
881,13000_03000_label_free.tif,53.9774
882,13000_03500_label_free.tif,50.8707
883,13000_04000_label_free.tif,48.2867
884,13000_04500_label_free.tif,45.5572
885,13000_05000_label_free.tif,42.494
886,13000_05500_label_free.tif,41.5543
887,13000_06000_label_free.tif,42.0402
888,13000_06500_label_free.tif,41.3094
889,13000_07000_label_free.tif,42.4144
890,13000_07500_label_free.tif,44.2726
891,13000_08000_label_free.tif,43.0501
892,13000_08500_label_free.tif,39.9886
893,13000_09000_label_free.tif,36.3965
894,13000_09500_label_free.tif,34.3278
895,13000_10000_label_free.tif,38.253
896,13000_10500_label_free.tif,42.238
897,13000_11000_label_free.tif,43.4858
898,13000_11500_label_free.tif,40.9511
899,13000_12000_label_free.tif,35.5931
900,13000_12500_label_free.tif,34.4144
901,13000_13000_label_free.tif,37.5561
902,13000_13500_label_free.tif,43.4491
903,13000_14000_label_free.tif,46.3859
904,13000_14500_label_free.tif,46.9848
905,13000_15000_label_free.tif,46.5919
906,13000_15500_label_free.tif,46.4175
907,13000_16000_label_free.tif,52.9716
908,13000_16500_label_free.tif,59.5626
909,13000_17000_label_free.tif,60.1967
910,13000_17500_label_free.tif,56.047
911,13000_18000_label_free.tif,49.8792
912,13000_18500_label_free.tif,43.1455
913,13000_19000_label_free.tif,28.5223
914,13500_01000_label_free.tif,23.7629
915,13500_01500_label_free.tif,31.4361
916,13500_02000_label_free.tif,36.5366
917,13500_02500_label_free.tif,41.6814
918,13500_03000_label_free.tif,48.5139
919,13500_03500_label_free.tif,44.4416
920,13500_04000_label_free.tif,41.6848
921,13500_04500_label_free.tif,41.2065
922,13500_05000_label_free.tif,40.1092
923,13500_05500_label_free.tif,39.13
924,13500_06000_label_free.tif,38.0701
925,13500_06500_label_free.tif,36.4528
926,13500_07000_label_free.tif,36.7211
927,13500_07500_label_free.tif,38.9585
928,13500_08000_label_free.tif,39.0945
929,13500_08500_label_free.tif,40.5714
930,13500_09000_label_free.tif,39.2523
931,13500_09500_label_free.tif,39.3092
932,13500_10000_label_free.tif,37.8339
933,13500_10500_label_free.tif,37.2737
934,13500_11000_label_free.tif,36.3482
935,13500_11500_label_free.tif,35.4501
936,13500_12000_label_free.tif,33.414
937,13500_12500_label_free.tif,35.2612
938,13500_13000_label_free.tif,43.161
939,13500_13500_label_free.tif,49.3246
940,13500_14000_label_free.tif,51.04
941,13500_14500_label_free.tif,51.1815
942,13500_15000_label_free.tif,55.5319
943,13500_15500_label_free.tif,56.3905
944,13500_16000_label_free.tif,59.2209
945,13500_16500_label_free.tif,58.3259
946,13500_17000_label_free.tif,55.3062
947,13500_17500_label_free.tif,48.3934
948,13500_18000_label_free.tif,40.8629
949,13500_18500_label_free.tif,31.7935
950,14000_01000_label_free.tif,20.0582
951,14000_01500_label_free.tif,23.6038
952,14000_02000_label_free.tif,25.218
953,14000_02500_label_free.tif,30.7613
954,14000_03000_label_free.tif,39.1067
955,14000_03500_label_free.tif,37.3942
956,14000_04000_label_free.tif,35.7629
957,14000_04500_label_free.tif,37.0694
958,14000_05000_label_free.tif,38.5406
959,14000_05500_label_free.tif,38.1314
960,14000_06000_label_free.tif,35.1668
961,14000_06500_label_free.tif,32.2653
962,14000_07000_label_free.tif,30.4967
963,14000_07500_label_free.tif,31.9101
964,14000_08000_label_free.tif,34.4232
965,14000_08500_label_free.tif,38.426
966,14000_09000_label_free.tif,41.6001
967,14000_09500_label_free.tif,41.694
968,14000_10000_label_free.tif,39.4337
969,14000_10500_label_free.tif,34.5583
970,14000_11000_label_free.tif,33.3911
971,14000_11500_label_free.tif,33.8127
972,14000_12000_label_free.tif,33.8119
973,14000_12500_label_free.tif,33.8904
974,14000_13000_label_free.tif,38.6158
975,14000_13500_label_free.tif,40.9337
976,14000_14000_label_free.tif,42.3836
977,14000_14500_label_free.tif,45.3234
978,14000_15000_label_free.tif,50.0451
979,14000_15500_label_free.tif,50.1304
980,14000_16000_label_free.tif,53.338
981,14000_16500_label_free.tif,50.9283
982,14000_17000_label_free.tif,46.2773
983,14000_17500_label_free.tif,36.9555
984,14000_18000_label_free.tif,29.1317
985,14500_03000_label_free.tif,30.062
986,14500_03500_label_free.tif,30.9015
987,14500_04000_label_free.tif,33.7888
988,14500_04500_label_free.tif,36.2864
989,14500_05000_label_free.tif,38.6747
990,14500_05500_label_free.tif,36.0873
991,14500_06000_label_free.tif,28.5641
992,14500_06500_label_free.tif,23.5877
993,14500_07000_label_free.tif,23.1587
994,14500_07500_label_free.tif,24.3105
995,14500_08000_label_free.tif,24.811
996,14500_08500_label_free.tif,25.8957
997,14500_09000_label_free.tif,32.5937
998,14500_09500_label_free.tif,37.528
999,14500_10000_label_free.tif,41.1681
1000,14500_10500_label_free.tif,38.9177
1001,14500_11000_label_free.tif,37.8454
1002,14500_11500_label_free.tif,36.919
1003,14500_12000_label_free.tif,35.6574
1004,14500_12500_label_free.tif,37.9275
1005,14500_13000_label_free.tif,42.5669
1006,14500_13500_label_free.tif,42.9056
1007,14500_14000_label_free.tif,41.188
1008,14500_14500_label_free.tif,40.3092
1009,14500_15000_label_free.tif,41.9387
1010,14500_15500_label_free.tif,42.1788
1011,14500_16000_label_free.tif,48.1124
1012,14500_16500_label_free.tif,46.5025
1013,14500_17000_label_free.tif,38.9327
1014,14500_17500_label_free.tif,26.0936
1015,15000_03000_label_free.tif,26.5144
1016,15000_03500_label_free.tif,31.6962
1017,15000_04000_label_free.tif,34.212
1018,15000_04500_label_free.tif,36.8765
1019,15000_05000_label_free.tif,35.7489
1020,15000_05500_label_free.tif,29.0034
1021,15000_07500_label_free.tif,17.4957
1022,15000_08000_label_free.tif,19.6799
1023,15000_09500_label_free.tif,31.1214
1024,15000_10000_label_free.tif,41.7438
1025,15000_10500_label_free.tif,41.2285
1026,15000_11000_label_free.tif,40.5933
1027,15000_11500_label_free.tif,39.3823
1028,15000_12000_label_free.tif,37.4536
1029,15000_12500_label_free.tif,39.8062
1030,15000_13000_label_free.tif,42.8639
1031,15000_13500_label_free.tif,44.7463
1032,15000_14000_label_free.tif,42.84
1033,15000_14500_label_free.tif,39.4848
1034,15000_15000_label_free.tif,34.9727
1035,15000_15500_label_free.tif,33.339
1036,15000_16000_label_free.tif,37.7456
1037,15000_16500_label_free.tif,39.9179
1038,15000_17000_label_free.tif,35.6278
1039,15000_17500_label_free.tif,24.5767
1040,15500_03500_label_free.tif,32.6306
1041,15500_04000_label_free.tif,38.4527
1042,15500_04500_label_free.tif,37.6438
1043,15500_05000_label_free.tif,30.1417
1044,15500_09500_label_free.tif,27.64
1045,15500_10000_label_free.tif,39.9485
1046,15500_10500_label_free.tif,39.2112
1047,15500_11000_label_free.tif,38.5487
1048,15500_11500_label_free.tif,38.6249
1049,15500_12000_label_free.tif,38.3006
1050,15500_12500_label_free.tif,40.8197
1051,15500_13000_label_free.tif,44.2888
1052,15500_13500_label_free.tif,47.4464
1053,15500_14000_label_free.tif,45.5075
1054,15500_14500_label_free.tif,39.5561
1055,15500_15000_label_free.tif,34.089
1056,15500_15500_label_free.tif,31.6718
1057,15500_16000_label_free.tif,33.4265
1058,15500_16500_label_free.tif,36.5031
1059,15500_17000_label_free.tif,34.4896
1060,15500_17500_label_free.tif,27.286
1061,16000_03500_label_free.tif,23.3794
1062,16000_04000_label_free.tif,27.7164
1063,16000_04500_label_free.tif,25.9923
1064,16000_07500_label_free.tif,17.534
1065,16000_08000_label_free.tif,19.995
1066,16000_08500_label_free.tif,17.9229
1067,16000_09000_label_free.tif,21.0601
1068,16000_09500_label_free.tif,29.1846
1069,16000_10000_label_free.tif,37.8451
1070,16000_10500_label_free.tif,37.3249
1071,16000_11000_label_free.tif,36.3412
1072,16000_11500_label_free.tif,36.1675
1073,16000_12000_label_free.tif,35.7401
1074,16000_12500_label_free.tif,36.7968
1075,16000_13000_label_free.tif,38.9183
1076,16000_13500_label_free.tif,42.4156
1077,16000_14000_label_free.tif,43.0347
1078,16000_14500_label_free.tif,39.5801
1079,16000_15000_label_free.tif,35.0211
1080,16000_15500_label_free.tif,32.9681
1081,16000_16000_label_free.tif,32.4795
1082,16000_16500_label_free.tif,32.9904
1083,16000_17000_label_free.tif,31.2622
1084,16000_17500_label_free.tif,27.2033
1085,16500_06500_label_free.tif,18.5927
1086,16500_07000_label_free.tif,21.1858
1087,16500_07500_label_free.tif,22.7753
1088,16500_08000_label_free.tif,22.5064
1089,16500_08500_label_free.tif,22.3751
1090,16500_09000_label_free.tif,25.0217
1091,16500_09500_label_free.tif,31.9886
1092,16500_10000_label_free.tif,36.6334
1093,16500_10500_label_free.tif,38.4358
1094,16500_11000_label_free.tif,35.9464
1095,16500_11500_label_free.tif,34.5452
1096,16500_12000_label_free.tif,33.5421
1097,16500_12500_label_free.tif,33.7296
1098,16500_13000_label_free.tif,34.9048
1099,16500_13500_label_free.tif,37.5336
1100,16500_14000_label_free.tif,40.1486
1101,16500_14500_label_free.tif,38.8821
1102,16500_15000_label_free.tif,37.0423
1103,16500_15500_label_free.tif,34.4649
1104,16500_16000_label_free.tif,29.552
1105,16500_16500_label_free.tif,23.332
1106,16500_17000_label_free.tif,18.3524
1107,17000_06500_label_free.tif,20.0384
1108,17000_07000_label_free.tif,20.6218
1109,17000_07500_label_free.tif,19.1047
1110,17000_08000_label_free.tif,17.5529
1111,17000_08500_label_free.tif,20.4203
1112,17000_09000_label_free.tif,21.2329
1113,17000_09500_label_free.tif,26.6609
1114,17000_10000_label_free.tif,30.9046
1115,17000_10500_label_free.tif,36.8332
1116,17000_11000_label_free.tif,34.7178
1117,17000_11500_label_free.tif,33.5661
1118,17000_12000_label_free.tif,34.3562
1119,17000_12500_label_free.tif,34.8892
1120,17000_13000_label_free.tif,34.3469
1121,17000_13500_label_free.tif,34.3162
1122,17000_14000_label_free.tif,35.5916
1123,17000_14500_label_free.tif,34.3311
1124,17000_15000_label_free.tif,31.7499
1125,17000_15500_label_free.tif,26.8705
1126,17000_16000_label_free.tif,20.1292
1127,17500_10000_label_free.tif,21.1714
1128,17500_10500_label_free.tif,30.4908
1129,17500_11000_label_free.tif,32.8571
1130,17500_11500_label_free.tif,32.1925
1131,17500_12000_label_free.tif,30.9643
1132,17500_12500_label_free.tif,31.014
1133,17500_13000_label_free.tif,31.9432
1134,17500_13500_label_free.tif,32.122
1135,17500_14000_label_free.tif,31.0727
1136,17500_14500_label_free.tif,26.1421
1137,17500_15000_label_free.tif,20.2469
1138,18000_11000_label_free.tif,21.497
1139,18000_11500_label_free.tif,22.2755
1140,18000_12000_label_free.tif,20.4466
1141,18000_12500_label_free.tif,22.9229
1142,18000_13000_label_free.tif,27.6813
1143,18000_13500_label_free.tif,31.0286
1144,18000_14000_label_free.tif,26.2861
