Indice,File,Diff_media
676,10000_20000_label_free.tif,27.817
677,10500_00500_label_free.tif,22.4662
678,10500_01000_label_free.tif,21.136
679,10500_01500_label_free.tif,24.3339
680,10500_02000_label_free.tif,32.6773
681,10500_02500_label_free.tif,34.9671
682,10500_03000_label_free.tif,30.6283
683,10500_03500_label_free.tif,29.9938
684,10500_04000_label_free.tif,25.7668
685,10500_04500_label_free.tif,11.9772
686,10500_06000_label_free.tif,18.6082
687,10500_06500_label_free.tif,28.5977
688,10500_07000_label_free.tif,31.2997
689,10500_07500_label_free.tif,32.8327
690,10500_08000_label_free.tif,35.5422
691,10500_09000_label_free.tif,22.2711
692,10500_09500_label_free.tif,19.6148
693,10500_10000_label_free.tif,26.6476
694,10500_10500_label_free.tif,27.9239
695,10500_11000_label_free.tif,36.4766
696,10500_11500_label_free.tif,39.1322
697,10500_12000_label_free.tif,39.7352
698,10500_12500_label_free.tif,36.2656
